,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
1832,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-29,0,2023-12-07 11:50:29
1833,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-50-29,154,2023-12-07 11:50:29
1834,1,172.30.74.51,=>,265Kb,265Kb,265Kb,66.3KB,2023-12-07-12-02-04,66300,2023-12-07 12:02:04
1835,,136.231.7.16,<=,36.2Mb,36.2Mb,36.2Mb,9.05MB,2023-12-07-12-02-04,9050000,2023-12-07 12:02:04
1836,2,172.30.74.51,=>,1.54Kb,1.54Kb,1.54Kb,394B,2023-12-07-12-02-04,394,2023-12-07 12:02:04
1837,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-02-04,693,2023-12-07 12:02:04
1838,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-04,0,2023-12-07 12:02:04
1839,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-02-04,154,2023-12-07 12:02:04
1840,1,172.30.74.51,=>,280Kb,280Kb,280Kb,69.9KB,2023-12-07-12-00-11,69900,2023-12-07 12:00:11
1841,,136.231.7.16,<=,36.7Mb,36.7Mb,36.7Mb,9.17MB,2023-12-07-12-00-11,9170000,2023-12-07 12:00:11
1842,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-00-11,241,2023-12-07 12:00:11
1843,,172.30.64.1,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-12-07-12-00-11,428,2023-12-07 12:00:11
1844,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-00-11,0,2023-12-07 12:00:11
1845,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-12-00-11,155,2023-12-07 12:00:11
1846,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-04-56,99,2023-12-07 12:04:56
1847,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-04-56,284,2023-12-07 12:04:56
1848,2,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-04-56,0,2023-12-07 12:04:56
1849,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-12-07-12-04-56,154,2023-12-07 12:04:56
1850,1,172.30.74.51,=>,193Kb,193Kb,193Kb,48.1KB,2023-12-07-11-55-14,48100,2023-12-07 11:55:14
1851,,136.231.7.16,<=,24.0Mb,24.0Mb,24.0Mb,6.01MB,2023-12-07-11-55-14,6010000,2023-12-07 11:55:14
1852,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-55-14,241,2023-12-07 11:55:14
1853,,172.30.64.1,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-12-07-11-55-14,428,2023-12-07 11:55:14
1854,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-14,0,2023-12-07 11:55:14
1855,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-55-14,154,2023-12-07 11:55:14
1856,1,172.30.74.51,=>,182Kb,182Kb,182Kb,45.4KB,2023-12-07-11-54-58,45400,2023-12-07 11:54:58
1857,,136.231.7.16,<=,21.9Mb,21.9Mb,21.9Mb,5.48MB,2023-12-07-11-54-58,5480000,2023-12-07 11:54:58
1858,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-54-58,241,2023-12-07 11:54:58
1859,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-54-58,693,2023-12-07 11:54:58
1860,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-58,0,2023-12-07 11:54:58
1861,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-54-58,154,2023-12-07 11:54:58
1862,1,172.30.74.51,=>,192Kb,192Kb,192Kb,48.0KB,2023-12-07-11-55-35,48000,2023-12-07 11:55:35
1863,,136.231.7.16,<=,22.3Mb,22.3Mb,22.3Mb,5.57MB,2023-12-07-11-55-35,5570000,2023-12-07 11:55:35
1864,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-55-35,241,2023-12-07 11:55:35
1865,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-55-35,835,2023-12-07 11:55:35
1866,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-35,0,2023-12-07 11:55:35
1867,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-55-35,154,2023-12-07 11:55:35
1868,1,172.30.74.51,=>,283Kb,283Kb,283Kb,70.8KB,2023-12-07-11-56-51,70800,2023-12-07 11:56:51
1869,,136.231.7.16,<=,35.3Mb,35.3Mb,35.3Mb,8.82MB,2023-12-07-11-56-51,8820000,2023-12-07 11:56:51
1870,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-56-51,340,2023-12-07 11:56:51
1871,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-56-51,835,2023-12-07 11:56:51
1872,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-56-51,0,2023-12-07 11:56:51
1873,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-56-51,154,2023-12-07 11:56:51
1874,1,172.30.74.51,=>,177Kb,177Kb,177Kb,44.3KB,2023-12-07-11-56-15,44300,2023-12-07 11:56:15
1875,,136.231.7.16,<=,20.6Mb,20.6Mb,20.6Mb,5.15MB,2023-12-07-11-56-15,5150000,2023-12-07 11:56:15
1876,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-56-15,340,2023-12-07 11:56:15
1877,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-56-15,835,2023-12-07 11:56:15
1878,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-56-15,0,2023-12-07 11:56:15
1879,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-56-15,154,2023-12-07 11:56:15
1880,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-56-15,0,2023-12-07 11:56:15
1881,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-11-56-15,68,2023-12-07 11:56:15
1882,1,172.30.74.51,=>,58.1Kb,58.1Kb,58.1Kb,14.5KB,2023-12-07-11-55-52,14500,2023-12-07 11:55:52
1883,,136.231.7.16,<=,6.40Mb,6.40Mb,6.40Mb,1.60MB,2023-12-07-11-55-52,1600000,2023-12-07 11:55:52
1884,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-55-52,99,2023-12-07 11:55:52
1885,,172.30.64.1,<=,2.73Kb,2.73Kb,2.73Kb,699B,2023-12-07-11-55-52,699,2023-12-07 11:55:52
1886,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-52,0,2023-12-07 11:55:52
1887,,172.30.64.1,<=,320b,320b,320b,80B,2023-12-07-11-55-52,80,2023-12-07 11:55:52
1888,1,172.30.74.51,=>,179Kb,179Kb,179Kb,44.7KB,2023-12-07-11-52-30,44700,2023-12-07 11:52:30
1889,,136.231.7.16,<=,21.9Mb,21.9Mb,21.9Mb,5.48MB,2023-12-07-11-52-30,5480000,2023-12-07 11:52:30
1890,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-52-30,340,2023-12-07 11:52:30
1891,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-52-30,426,2023-12-07 11:52:30
1892,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-52-30,0,2023-12-07 11:52:30
1893,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-52-30,77,2023-12-07 11:52:30
1894,1,172.30.74.51,=>,193Kb,193Kb,193Kb,48.1KB,2023-12-07-11-57-42,48100,2023-12-07 11:57:42
1895,,136.231.7.16,<=,22.1Mb,22.1Mb,22.1Mb,5.52MB,2023-12-07-11-57-42,5520000,2023-12-07 11:57:42
1896,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-57-42,340,2023-12-07 11:57:42
1897,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-57-42,835,2023-12-07 11:57:42
1898,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-42,0,2023-12-07 11:57:42
1899,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-57-42,77,2023-12-07 11:57:42
1900,1,172.30.74.51,=>,375Kb,375Kb,375Kb,93.7KB,2023-12-07-12-01-56,93700,2023-12-07 12:01:56
1901,,136.231.7.16,<=,47.7Mb,47.7Mb,47.7Mb,11.9MB,2023-12-07-12-01-56,11900000,2023-12-07 12:01:56
1902,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-01-56,410,2023-12-07 12:01:56
1903,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-12-01-56,710,2023-12-07 12:01:56
1904,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-01-56,0,2023-12-07 12:01:56
1905,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-12-01-56,231,2023-12-07 12:01:56
1906,1,172.30.74.51,=>,512b,512b,512b,128B,2023-12-07-11-48-42,128,2023-12-07 11:48:42
1907,,136.231.7.16,<=,624b,624b,624b,156B,2023-12-07-11-48-42,156,2023-12-07 11:48:42
1908,1,172.30.74.51,=>,177Kb,177Kb,177Kb,44.3KB,2023-12-07-11-59-50,44300,2023-12-07 11:59:50
1909,,136.231.7.16,<=,19.4Mb,19.4Mb,19.4Mb,4.86MB,2023-12-07-11-59-50,4860000,2023-12-07 11:59:50
1910,2,172.30.74.51,=>,1.54Kb,1.54Kb,1.54Kb,394B,2023-12-07-11-59-50,394,2023-12-07 11:59:50
1911,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-59-50,835,2023-12-07 11:59:50
1912,3,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-11-59-50,0,2023-12-07 11:59:50
1913,,172.30.64.1,<=,3.13Kb,3.13Kb,3.13Kb,802B,2023-12-07-11-59-50,802,2023-12-07 11:59:50
1914,4,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-59-50,0,2023-12-07 11:59:50
1915,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-59-50,154,2023-12-07 11:59:50
1916,1,172.30.74.51,=>,85.1Kb,85.1Kb,85.1Kb,21.3KB,2023-12-07-11-58-43,21300,2023-12-07 11:58:43
1917,,136.231.7.16,<=,9.64Mb,9.64Mb,9.64Mb,2.41MB,2023-12-07-11-58-43,2410000,2023-12-07 11:58:43
1918,2,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-11-58-43,100,2023-12-07 11:58:43
1919,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,695B,2023-12-07-11-58-43,695,2023-12-07 11:58:43
1920,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-43,0,2023-12-07 11:58:43
1921,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-58-43,77,2023-12-07 11:58:43
1922,1,172.30.74.51,=>,90.6Kb,90.6Kb,90.6Kb,22.7KB,2023-12-07-11-59-00,22700,2023-12-07 11:59:00
1923,,136.231.7.16,<=,9.91Mb,9.91Mb,9.91Mb,2.48MB,2023-12-07-11-59-00,2480000,2023-12-07 11:59:00
1924,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-59-00,99,2023-12-07 11:59:00
1925,,172.30.64.1,<=,1.13Kb,1.13Kb,1.13Kb,290B,2023-12-07-11-59-00,290,2023-12-07 11:59:00
1926,1,172.30.74.51,=>,268Kb,268Kb,268Kb,66.9KB,2023-12-07-11-48-10,66900,2023-12-07 11:48:10
1927,,136.231.7.16,<=,38.0Mb,38.0Mb,38.0Mb,9.50MB,2023-12-07-11-48-10,9500000,2023-12-07 11:48:10
1928,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-48-10,340,2023-12-07 11:48:10
1929,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-11-48-10,977,2023-12-07 11:48:10
1930,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-48-10,0,2023-12-07 11:48:10
1931,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-48-10,154,2023-12-07 11:48:10
1932,1,172.30.74.51,=>,47.7Kb,47.7Kb,47.7Kb,11.9KB,2023-12-07-11-58-06,11900,2023-12-07 11:58:06
1933,,136.231.7.16,<=,4.91Mb,4.91Mb,4.91Mb,1.23MB,2023-12-07-11-58-06,1230000,2023-12-07 11:58:06
1934,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-58-06,99,2023-12-07 11:58:06
1935,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-11-58-06,551,2023-12-07 11:58:06
1936,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-06,0,2023-12-07 11:58:06
1937,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-58-06,77,2023-12-07 11:58:06
1938,1,172.30.74.51,=>,182Kb,182Kb,182Kb,45.4KB,2023-12-07-12-03-17,45400,2023-12-07 12:03:17
1939,,136.231.7.16,<=,23.7Mb,23.7Mb,23.7Mb,5.92MB,2023-12-07-12-03-17,5920000,2023-12-07 12:03:17
1940,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-03-17,241,2023-12-07 12:03:17
1941,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-03-17,284,2023-12-07 12:03:17
1942,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-03-17,0,2023-12-07 12:03:17
1943,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-03-17,77,2023-12-07 12:03:17
1944,1,172.30.74.51,=>,94.4Kb,94.4Kb,94.4Kb,23.6KB,2023-12-07-12-01-03,23600,2023-12-07 12:01:03
1945,,136.231.7.16,<=,10.6Mb,10.6Mb,10.6Mb,2.65MB,2023-12-07-12-01-03,2650000,2023-12-07 12:01:03
1946,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-01-03,0,2023-12-07 12:01:03
1947,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-01-03,142,2023-12-07 12:01:03
1948,1,172.30.74.51,=>,277Kb,277Kb,277Kb,69.2KB,2023-12-07-11-48-26,69200,2023-12-07 11:48:26
1949,,136.231.7.16,<=,36.2Mb,36.2Mb,36.2Mb,9.04MB,2023-12-07-11-48-26,9040000,2023-12-07 11:48:26
1950,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,341B,2023-12-07-11-48-26,341,2023-12-07 11:48:26
1951,,172.30.64.1,<=,3.34Kb,3.34Kb,3.34Kb,854B,2023-12-07-11-48-26,854,2023-12-07 11:48:26
1952,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-48-26,0,2023-12-07 11:48:26
1953,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-48-26,77,2023-12-07 11:48:26
1954,1,172.30.74.51,=>,364Kb,364Kb,364Kb,91.0KB,2023-12-07-12-07-06,91000,2023-12-07 12:07:06
1955,,136.231.7.16,<=,38.1Mb,38.1Mb,38.1Mb,9.54MB,2023-12-07-12-07-06,9540000,2023-12-07 12:07:06
1956,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-07-06,241,2023-12-07 12:07:06
1957,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-07-06,693,2023-12-07 12:07:06
1958,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-07-06,0,2023-12-07 12:07:06
1959,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-07-06,77,2023-12-07 12:07:06
1960,1,172.30.74.51,=>,80.4Kb,80.4Kb,80.4Kb,20.1KB,2023-12-07-12-02-02,20100,2023-12-07 12:02:02
1961,,136.231.7.16,<=,8.59Mb,8.59Mb,8.59Mb,2.15MB,2023-12-07-12-02-02,2150000,2023-12-07 12:02:02
1962,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-02-02,99,2023-12-07 12:02:02
1963,,172.30.64.1,<=,1.12Kb,1.12Kb,1.12Kb,286B,2023-12-07-12-02-02,286,2023-12-07 12:02:02
1964,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-02,0,2023-12-07 12:02:02
1965,,172.30.64.1,<=,312b,312b,312b,78B,2023-12-07-12-02-02,78,2023-12-07 12:02:02
1966,1,172.30.74.51,=>,171Kb,171Kb,171Kb,42.8KB,2023-12-07-11-51-39,42800,2023-12-07 11:51:39
1967,,136.231.7.16,<=,19.0Mb,19.0Mb,19.0Mb,4.75MB,2023-12-07-11-51-39,4750000,2023-12-07 11:51:39
1968,2,172.30.74.51,=>,1.54Kb,1.54Kb,1.54Kb,394B,2023-12-07-11-51-39,394,2023-12-07 11:51:39
1969,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-51-39,835,2023-12-07 11:51:39
1970,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-39,0,2023-12-07 11:51:39
1971,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-51-39,154,2023-12-07 11:51:39
1972,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-51-39,0,2023-12-07 11:51:39
1973,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-11-51-39,72,2023-12-07 11:51:39
1974,1,172.30.74.51,=>,190Kb,190Kb,190Kb,47.5KB,2023-12-07-11-54-56,47500,2023-12-07 11:54:56
1975,,136.231.7.16,<=,23.3Mb,23.3Mb,23.3Mb,5.83MB,2023-12-07-11-54-56,5830000,2023-12-07 11:54:56
1976,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-54-56,241,2023-12-07 11:54:56
1977,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-11-54-56,551,2023-12-07 11:54:56
1978,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-56,0,2023-12-07 11:54:56
1979,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-54-56,154,2023-12-07 11:54:56
1980,1,172.30.74.51,=>,81.7Kb,81.7Kb,81.7Kb,20.4KB,2023-12-07-11-50-31,20400,2023-12-07 11:50:31
1981,,136.231.7.16,<=,11.6Mb,11.6Mb,11.6Mb,2.89MB,2023-12-07-11-50-31,2890000,2023-12-07 11:50:31
1982,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-11-50-31,0,2023-12-07 11:50:31
1983,,172.30.64.1,<=,1.88Kb,1.88Kb,1.88Kb,480B,2023-12-07-11-50-31,480,2023-12-07 11:50:31
1984,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-31,0,2023-12-07 11:50:31
1985,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-50-31,77,2023-12-07 11:50:31
1986,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-50-31,0,2023-12-07 11:50:31
1987,,172.30.64.1,<=,272b,272b,272b,68B,2023-12-07-11-50-31,68,2023-12-07 11:50:31
1988,1,172.30.74.51,=>,93.4Kb,93.4Kb,93.4Kb,23.4KB,2023-12-07-11-53-42,23400,2023-12-07 11:53:42
1989,,136.231.7.16,<=,10.9Mb,10.9Mb,10.9Mb,2.72MB,2023-12-07-11-53-42,2720000,2023-12-07 11:53:42
1990,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-53-42,99,2023-12-07 11:53:42
1991,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-11-53-42,409,2023-12-07 11:53:42
1992,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-53-42,0,2023-12-07 11:53:42
1993,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-53-42,77,2023-12-07 11:53:42
1994,1,172.30.74.51,=>,181Kb,181Kb,181Kb,45.3KB,2023-12-07-11-49-19,45300,2023-12-07 11:49:19
1995,,136.231.7.16,<=,22.1Mb,22.1Mb,22.1Mb,5.53MB,2023-12-07-11-49-19,5530000,2023-12-07 11:49:19
1996,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-49-19,241,2023-12-07 11:49:19
1997,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-11-49-19,568,2023-12-07 11:49:19
1998,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-49-19,0,2023-12-07 11:49:19
1999,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-49-19,154,2023-12-07 11:49:19
2000,1,172.30.74.51,=>,92.2Kb,92.2Kb,92.2Kb,23.1KB,2023-12-07-11-57-12,23100,2023-12-07 11:57:12
2001,,136.231.7.16,<=,10.4Mb,10.4Mb,10.4Mb,2.60MB,2023-12-07-11-57-12,2600000,2023-12-07 11:57:12
2002,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-57-12,99,2023-12-07 11:57:12
2003,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-57-12,693,2023-12-07 11:57:12
2004,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-12,0,2023-12-07 11:57:12
2005,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-57-12,77,2023-12-07 11:57:12
2006,1,172.30.74.51,=>,193Kb,193Kb,193Kb,48.3KB,2023-12-07-11-55-10,48300,2023-12-07 11:55:10
2007,,136.231.7.16,<=,21.9Mb,21.9Mb,21.9Mb,5.48MB,2023-12-07-11-55-10,5480000,2023-12-07 11:55:10
2008,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-55-10,241,2023-12-07 11:55:10
2009,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-11-55-10,284,2023-12-07 11:55:10
2010,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-10,0,2023-12-07 11:55:10
2011,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-11-55-10,155,2023-12-07 11:55:10
2012,1,172.30.74.51,=>,88.5Kb,88.5Kb,88.5Kb,22.1KB,2023-12-07-12-03-20,22100,2023-12-07 12:03:20
2013,,136.231.7.16,<=,9.86Mb,9.86Mb,9.86Mb,2.46MB,2023-12-07-12-03-20,2460000,2023-12-07 12:03:20
2014,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-03-20,99,2023-12-07 12:03:20
2015,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-03-20,142,2023-12-07 12:03:20
2016,1,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-06-51,0,2023-12-07 12:06:51
2017,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-06-51,284,2023-12-07 12:06:51
2018,1,172.30.74.51,=>,76.6Kb,76.6Kb,76.6Kb,19.2KB,2023-12-07-11-59-45,19200,2023-12-07 11:59:45
2019,,136.231.7.16,<=,11.6Mb,11.6Mb,11.6Mb,2.90MB,2023-12-07-11-59-45,2900000,2023-12-07 11:59:45
2020,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-59-45,99,2023-12-07 11:59:45
2021,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-11-59-45,409,2023-12-07 11:59:45
2022,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-59-45,0,2023-12-07 11:59:45
2023,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-59-45,77,2023-12-07 11:59:45
2024,1,172.30.74.51,=>,74.3Kb,74.3Kb,74.3Kb,18.6KB,2023-12-07-12-03-02,18600,2023-12-07 12:03:02
2025,,136.231.7.16,<=,8.05Mb,8.05Mb,8.05Mb,2.01MB,2023-12-07-12-03-02,2009999,2023-12-07 12:03:02
2026,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-03-02,99,2023-12-07 12:03:02
2027,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-03-02,693,2023-12-07 12:03:02
2028,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-03-02,0,2023-12-07 12:03:02
2029,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-03-02,77,2023-12-07 12:03:02
2030,1,172.30.74.51,=>,193Kb,193Kb,193Kb,48.2KB,2023-12-07-11-57-10,48200,2023-12-07 11:57:10
2031,,136.231.7.16,<=,31.2Mb,31.2Mb,31.2Mb,7.80MB,2023-12-07-11-57-10,7800000,2023-12-07 11:57:10
2032,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-57-10,241,2023-12-07 11:57:10
2033,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-57-10,693,2023-12-07 11:57:10
2034,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-10,0,2023-12-07 11:57:10
2035,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-57-10,154,2023-12-07 11:57:10
2036,1,172.30.74.51,=>,270Kb,270Kb,270Kb,67.6KB,2023-12-07-12-00-28,67600,2023-12-07 12:00:28
2037,,136.231.7.16,<=,33.8Mb,33.8Mb,33.8Mb,8.45MB,2023-12-07-12-00-28,8450000,2023-12-07 12:00:28
2038,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-00-28,340,2023-12-07 12:00:28
2039,,172.30.64.1,<=,4.37Kb,4.37Kb,4.37Kb,1.09KB,2023-12-07-12-00-28,1090,2023-12-07 12:00:28
2040,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-00-28,0,2023-12-07 12:00:28
2041,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-00-28,154,2023-12-07 12:00:28
2042,1,172.30.74.51,=>,277Kb,277Kb,277Kb,69.3KB,2023-12-07-12-01-08,69300,2023-12-07 12:01:08
2043,,136.231.7.16,<=,32.6Mb,32.6Mb,32.6Mb,8.14MB,2023-12-07-12-01-08,8140000,2023-12-07 12:01:08
2044,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-01-08,410,2023-12-07 12:01:08
2045,,172.30.64.1,<=,4.09Kb,4.09Kb,4.09Kb,1.02KB,2023-12-07-12-01-08,1020,2023-12-07 12:01:08
2046,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-01-08,0,2023-12-07 12:01:08
2047,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-12-01-08,231,2023-12-07 12:01:08
2048,1,172.30.74.51,=>,22.9Kb,22.9Kb,22.9Kb,5.72KB,2023-12-07-12-03-34,5720,2023-12-07 12:03:34
2049,,136.231.7.16,<=,1.90Mb,1.90Mb,1.90Mb,485KB,2023-12-07-12-03-34,485000,2023-12-07 12:03:34
2050,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-03-34,99,2023-12-07 12:03:34
2051,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-03-34,142,2023-12-07 12:03:34
2052,1,172.30.74.51,=>,92.0Kb,92.0Kb,92.0Kb,23.0KB,2023-12-07-11-55-56,23000,2023-12-07 11:55:56
2053,,136.231.7.16,<=,10.7Mb,10.7Mb,10.7Mb,2.67MB,2023-12-07-11-55-56,2670000,2023-12-07 11:55:56
