,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
923,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-11-24-16-09-21,284,2023-11-24 16:09:21
924,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-21,0,2023-11-24 16:09:21
925,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-09-21,77,2023-11-24 16:09:21
926,1,172.30.74.51,=>,120Kb,120Kb,120Kb,30.1KB,2023-11-24-16-14-53,30100,2023-11-24 16:14:53
927,,s3-r-w.eu-central-1.amazonaws.com,<=,22.2Mb,22.2Mb,22.2Mb,5.56MB,2023-11-24-16-14-53,5560000,2023-11-24 16:14:53
928,2,172.30.74.51,=>,964b,964b,964b,241B,2023-11-24-16-14-53,241,2023-11-24 16:14:53
929,,l03236.mshome.net,<=,1.12Kb,1.12Kb,1.12Kb,286B,2023-11-24-16-14-53,286,2023-11-24 16:14:53
930,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-14-53,0,2023-11-24 16:14:53
931,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-14-53,77,2023-11-24 16:14:53
932,1,172.30.74.51,=>,230Kb,230Kb,230Kb,57.6KB,2023-11-24-16-17-08,57600,2023-11-24 16:17:08
933,,s3-r-w.eu-central-1.amazonaws.com,<=,45.5Mb,45.5Mb,45.5Mb,11.4MB,2023-11-24-16-17-08,11400000,2023-11-24 16:17:08
934,2,172.30.74.51,=>,1.49Kb,1.49Kb,1.49Kb,382B,2023-11-24-16-17-08,382,2023-11-24 16:17:08
935,,l03236.mshome.net,<=,3.20Kb,3.20Kb,3.20Kb,818B,2023-11-24-16-17-08,818,2023-11-24 16:17:08
936,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-17-08,0,2023-11-24 16:17:08
937,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-17-08,154,2023-11-24 16:17:08
938,1,172.30.74.51,=>,245Kb,245Kb,245Kb,61.2KB,2023-11-24-16-08-23,61200,2023-11-24 16:08:23
939,,3.5.135.4,<=,30.6Mb,30.6Mb,30.6Mb,7.65MB,2023-11-24-16-08-23,7650000,2023-11-24 16:08:23
940,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,338B,2023-11-24-16-08-23,338,2023-11-24 16:08:23
941,,172.30.64.1,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-11-24-16-08-23,570,2023-11-24 16:08:23
942,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-08-23,0,2023-11-24 16:08:23
943,,172.30.64.1,<=,1.23Kb,1.23Kb,1.23Kb,316B,2023-11-24-16-08-23,316,2023-11-24 16:08:23
944,1,172.30.74.51,=>,145Kb,145Kb,145Kb,36.2KB,2023-11-24-16-10-29,36200,2023-11-24 16:10:29
945,,s3-r-w.eu-central-1.amazonaws.com,<=,28.2Mb,28.2Mb,28.2Mb,7.05MB,2023-11-24-16-10-29,7050000,2023-11-24 16:10:29
946,2,172.30.74.51,=>,556b,556b,556b,139B,2023-11-24-16-10-29,139,2023-11-24 16:10:29
947,,l03236.mshome.net,<=,0b,0b,0b,0B,2023-11-24-16-10-29,0,2023-11-24 16:10:29
948,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-10-29,0,2023-11-24 16:10:29
949,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-10-29,77,2023-11-24 16:10:29
950,1,172.30.74.51,=>,156Kb,156Kb,156Kb,39.1KB,2023-11-24-16-17-32,39100,2023-11-24 16:17:32
951,,s3-r-w.eu-central-1.amazonaws.com,<=,24.8Mb,24.8Mb,24.8Mb,6.21MB,2023-11-24-16-17-32,6210000,2023-11-24 16:17:32
952,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,409B,2023-11-24-16-17-32,409,2023-11-24 16:17:32
953,,172.30.64.1,<=,2.21Kb,2.21Kb,2.21Kb,567B,2023-11-24-16-17-32,567,2023-11-24 16:17:32
954,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-17-32,0,2023-11-24 16:17:32
955,,172.30.64.1,<=,932b,932b,932b,233B,2023-11-24-16-17-32,233,2023-11-24 16:17:32
956,1,172.30.74.51,=>,169Kb,169Kb,169Kb,42.3KB,2023-11-24-16-13-02,42300,2023-11-24 16:13:02
957,,s3-r-w.eu-central-1.amazonaws.com,<=,47.0Mb,47.0Mb,47.0Mb,11.8MB,2023-11-24-16-13-02,11800000,2023-11-24 16:13:02
958,2,172.30.74.51,=>,1.49Kb,1.49Kb,1.49Kb,381B,2023-11-24-16-13-02,381,2023-11-24 16:13:02
959,,l03236.mshome.net,<=,3.77Kb,3.77Kb,3.77Kb,964B,2023-11-24-16-13-02,964,2023-11-24 16:13:02
960,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-13-02,0,2023-11-24 16:13:02
961,,l03236.mshome.net,<=,1.53Kb,1.53Kb,1.53Kb,391B,2023-11-24-16-13-02,391,2023-11-24 16:13:02
962,1,172.30.74.51,=>,62.0Kb,62.0Kb,62.0Kb,15.5KB,2023-11-24-16-19-57,15500,2023-11-24 16:19:57
963,,s3-w.eu-central-1.amazonaws.com,<=,7.87Mb,7.87Mb,7.87Mb,1.97MB,2023-11-24-16-19-57,1970000,2023-11-24 16:19:57
964,2,172.30.74.51,=>,24.8Kb,24.8Kb,24.8Kb,6.21KB,2023-11-24-16-19-57,6210,2023-11-24 16:19:57
965,,s3-w.eu-central-1.amazonaws.com,<=,3.14Mb,3.14Mb,3.14Mb,803KB,2023-11-24-16-19-57,803000,2023-11-24 16:19:57
966,3,172.30.74.51,=>,996b,996b,996b,249B,2023-11-24-16-19-57,249,2023-11-24 16:19:57
967,,l03236.mshome.net,<=,2.90Kb,2.90Kb,2.90Kb,743B,2023-11-24-16-19-57,743,2023-11-24 16:19:57
968,4,172.30.74.51,=>,160b,160b,160b,40B,2023-11-24-16-19-57,40,2023-11-24 16:19:57
969,,s3-w.eu-central-1.amazonaws.com,<=,284b,284b,284b,71B,2023-11-24-16-19-57,71,2023-11-24 16:19:57
970,5,172.30.74.51,=>,160b,160b,160b,40B,2023-11-24-16-19-57,40,2023-11-24 16:19:57
971,,s3-w.eu-central-1.amazonaws.com,<=,160b,160b,160b,40B,2023-11-24-16-19-57,40,2023-11-24 16:19:57
972,1,172.30.74.51,=>,166Kb,166Kb,166Kb,41.5KB,2023-11-24-16-09-29,41500,2023-11-24 16:09:29
973,,s3-r-w.eu-central-1.amazonaws.com,<=,34.1Mb,34.1Mb,34.1Mb,8.53MB,2023-11-24-16-09-29,8530000,2023-11-24 16:09:29
974,2,172.30.74.51,=>,952b,952b,952b,238B,2023-11-24-16-09-29,238,2023-11-24 16:09:29
975,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-11-24-16-09-29,142,2023-11-24 16:09:29
976,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-29,0,2023-11-24 16:09:29
977,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-09-29,154,2023-11-24 16:09:29
978,1,172.30.74.51,=>,36.0Kb,36.0Kb,36.0Kb,9.01KB,2023-11-24-16-18-01,9010,2023-11-24 16:18:01
979,,3.5.136.11,<=,7.92Mb,7.92Mb,7.92Mb,1.98MB,2023-11-24-16-18-01,1980000,2023-11-24 16:18:01
980,1,172.30.74.51,=>,151Kb,151Kb,151Kb,37.8KB,2023-11-24-16-12-30,37800,2023-11-24 16:12:30
981,,s3-r-w.eu-central-1.amazonaws.com,<=,30.3Mb,30.3Mb,30.3Mb,7.58MB,2023-11-24-16-12-30,7580000,2023-11-24 16:12:30
982,2,172.30.74.51,=>,1.20Kb,1.20Kb,1.20Kb,308B,2023-11-24-16-12-30,308,2023-11-24 16:12:30
983,,l03236.mshome.net,<=,2.23Kb,2.23Kb,2.23Kb,571B,2023-11-24-16-12-30,571,2023-11-24 16:12:30
984,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-12-30,0,2023-11-24 16:12:30
985,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-12-30,77,2023-11-24 16:12:30
986,1,172.30.74.51,=>,34.6Kb,34.6Kb,34.6Kb,8.64KB,2023-11-24-16-07-55,8640,2023-11-24 16:07:55
987,,s3-r-w.eu-central-1.amazonaws.com,<=,7.25Mb,7.25Mb,7.25Mb,1.81MB,2023-11-24-16-07-55,1810000,2023-11-24 16:07:55
988,2,172.30.74.51,=>,400b,400b,400b,100B,2023-11-24-16-07-55,100,2023-11-24 16:07:55
989,,172.30.64.1,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-11-24-16-07-55,428,2023-11-24 16:07:55
990,1,172.30.74.51,=>,81.5Kb,81.5Kb,81.5Kb,20.4KB,2023-11-24-16-11-03,20400,2023-11-24 16:11:03
991,,3.5.135.4,<=,12.5Mb,12.5Mb,12.5Mb,3.13MB,2023-11-24-16-11-03,3130000,2023-11-24 16:11:03
992,2,172.30.74.51,=>,396b,396b,396b,99B,2023-11-24-16-11-03,99,2023-11-24 16:11:03
993,,172.30.64.1,<=,568b,568b,568b,142B,2023-11-24-16-11-03,142,2023-11-24 16:11:03
994,1,172.30.74.51,=>,113Kb,113Kb,113Kb,28.2KB,2023-11-24-16-21-30,28200,2023-11-24 16:21:30
995,,s3-r-w.eu-central-1.amazonaws.com,<=,10.9Mb,10.9Mb,10.9Mb,2.72MB,2023-11-24-16-21-30,2720000,2023-11-24 16:21:30
996,2,172.30.74.51,=>,74.5Kb,74.5Kb,74.5Kb,18.6KB,2023-11-24-16-21-30,18600,2023-11-24 16:21:30
997,,s3-r-w.eu-central-1.amazonaws.com,<=,9.43Mb,9.43Mb,9.43Mb,2.36MB,2023-11-24-16-21-30,2360000,2023-11-24 16:21:30
998,3,172.30.74.51,=>,72.3Kb,72.3Kb,72.3Kb,18.1KB,2023-11-24-16-21-30,18100,2023-11-24 16:21:30
999,,s3-r-w.eu-central-1.amazonaws.com,<=,8.78Mb,8.78Mb,8.78Mb,2.20MB,2023-11-24-16-21-30,2200000,2023-11-24 16:21:30
1000,4,172.30.74.51,=>,49.9Kb,49.9Kb,49.9Kb,12.5KB,2023-11-24-16-21-30,12500,2023-11-24 16:21:30
1001,,s3-r-w.eu-central-1.amazonaws.com,<=,4.79Mb,4.79Mb,4.79Mb,1.20MB,2023-11-24-16-21-30,1200000,2023-11-24 16:21:30
1002,5,172.30.74.51,=>,38.5Kb,38.5Kb,38.5Kb,9.64KB,2023-11-24-16-21-30,9640,2023-11-24 16:21:30
1003,,s3-r-w.eu-central-1.amazonaws.com,<=,4.06Mb,4.06Mb,4.06Mb,1.01MB,2023-11-24-16-21-30,1010000,2023-11-24 16:21:30
1004,6,172.30.74.51,=>,564b,564b,564b,141B,2023-11-24-16-21-30,141,2023-11-24 16:21:30
1005,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-11-24-16-21-30,142,2023-11-24 16:21:30
1006,7,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-21-30,0,2023-11-24 16:21:30
1007,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-21-30,77,2023-11-24 16:21:30
1008,1,172.30.74.51,=>,59.2Kb,59.2Kb,59.2Kb,14.8KB,2023-11-24-16-20-35,14800,2023-11-24 16:20:35
1009,,s3-w.eu-central-1.amazonaws.com,<=,8.71Mb,8.71Mb,8.71Mb,2.18MB,2023-11-24-16-20-35,2180000,2023-11-24 16:20:35
1010,2,172.30.74.51,=>,16.4Kb,16.4Kb,16.4Kb,4.11KB,2023-11-24-16-20-35,4110,2023-11-24 16:20:35
1011,,52.219.170.219,<=,90.6Kb,90.6Kb,90.6Kb,22.7KB,2023-11-24-16-20-35,22700,2023-11-24 16:20:35
1012,3,172.30.74.51,=>,1.17Kb,1.17Kb,1.17Kb,300B,2023-11-24-16-20-35,300,2023-11-24 16:20:35
1013,,172.30.64.1,<=,3.95Kb,3.95Kb,3.95Kb,0.99KB,2023-11-24-16-20-35,990,2023-11-24 16:20:35
1014,4,172.30.74.51,=>,604b,604b,604b,151B,2023-11-24-16-20-35,151,2023-11-24 16:20:35
1015,,52.219.169.107,<=,604b,604b,604b,151B,2023-11-24-16-20-35,151,2023-11-24 16:20:35
1016,5,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-20-35,0,2023-11-24 16:20:35
1017,,172.30.64.1,<=,640b,640b,640b,160B,2023-11-24-16-20-35,160,2023-11-24 16:20:35
1018,6,172.30.79.255,=>,0b,0b,0b,0B,2023-11-24-16-20-35,0,2023-11-24 16:20:35
1019,,172.30.64.1,<=,288b,288b,288b,72B,2023-11-24-16-20-35,72,2023-11-24 16:20:35
1020,1,172.30.74.51,=>,177Kb,177Kb,177Kb,44.4KB,2023-11-24-16-21-51,44400,2023-11-24 16:21:51
1021,,s3-r-w.eu-central-1.amazonaws.com,<=,25.9Mb,25.9Mb,25.9Mb,6.46MB,2023-11-24-16-21-51,6460000,2023-11-24 16:21:51
1022,2,172.30.74.51,=>,178Kb,178Kb,178Kb,44.4KB,2023-11-24-16-21-51,44400,2023-11-24 16:21:51
1023,,s3-r-w.eu-central-1.amazonaws.com,<=,18.7Mb,18.7Mb,18.7Mb,4.67MB,2023-11-24-16-21-51,4670000,2023-11-24 16:21:51
1024,3,172.30.74.51,=>,2.41Kb,2.41Kb,2.41Kb,618B,2023-11-24-16-21-51,618,2023-11-24 16:21:51
1025,,l03236.mshome.net,<=,5.38Kb,5.38Kb,5.38Kb,1.35KB,2023-11-24-16-21-51,1350,2023-11-24 16:21:51
1026,4,172.30.74.51,=>,956b,956b,956b,239B,2023-11-24-16-21-51,239,2023-11-24 16:21:51
1027,,s3-r-w.eu-central-1.amazonaws.com,<=,748b,748b,748b,187B,2023-11-24-16-21-51,187,2023-11-24 16:21:51
1028,5,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-21-51,0,2023-11-24 16:21:51
1029,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-21-51,154,2023-11-24 16:21:51
1030,1,172.30.74.51,=>,189Kb,189Kb,189Kb,47.3KB,2023-11-24-16-07-01,47300,2023-11-24 16:07:01
1031,,s3-r-w.eu-central-1.amazonaws.com,<=,30.5Mb,30.5Mb,30.5Mb,7.63MB,2023-11-24-16-07-01,7630000,2023-11-24 16:07:01
1032,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-07-01,0,2023-11-24 16:07:01
1033,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-07-01,154,2023-11-24 16:07:01
1034,3,172.30.74.51,=>,576b,576b,576b,144B,2023-11-24-16-07-01,144,2023-11-24 16:07:01
1035,,l03236.mshome.net,<=,0b,0b,0b,0B,2023-11-24-16-07-01,0,2023-11-24 16:07:01
1036,1,172.30.74.51,=>,64.5Kb,64.5Kb,64.5Kb,16.1KB,2023-11-24-16-06-42,16100,2023-11-24 16:06:42
1037,,s3-w.eu-central-1.amazonaws.com,<=,4.28Mb,4.28Mb,4.28Mb,1.07MB,2023-11-24-16-06-42,1070000,2023-11-24 16:06:42
1038,2,172.30.74.51,=>,792b,792b,792b,198B,2023-11-24-16-06-42,198,2023-11-24 16:06:42
1039,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-11-24-16-06-42,142,2023-11-24 16:06:42
1040,1,172.30.74.51,=>,148Kb,148Kb,148Kb,37.1KB,2023-11-24-16-19-48,37100,2023-11-24 16:19:48
1041,,s3-w.eu-central-1.amazonaws.com,<=,19.4Mb,19.4Mb,19.4Mb,4.86MB,2023-11-24-16-19-48,4860000,2023-11-24 16:19:48
1042,2,172.30.74.51,=>,14.1Kb,14.1Kb,14.1Kb,3.52KB,2023-11-24-16-19-48,3520,2023-11-24 16:19:48
1043,,s3-w.eu-central-1.amazonaws.com,<=,1.97Mb,1.97Mb,1.97Mb,504KB,2023-11-24-16-19-48,504000,2023-11-24 16:19:48
1044,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-19-48,0,2023-11-24 16:19:48
1045,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-19-48,154,2023-11-24 16:19:48
1046,4,172.30.74.51,=>,576b,576b,576b,144B,2023-11-24-16-19-48,144,2023-11-24 16:19:48
1047,,l03236.mshome.net,<=,0b,0b,0b,0B,2023-11-24-16-19-48,0,2023-11-24 16:19:48
1048,1,172.30.74.51,=>,139Kb,139Kb,139Kb,34.6KB,2023-11-24-16-12-32,34600,2023-11-24 16:12:32
1049,,s3-r-w.eu-central-1.amazonaws.com,<=,25.8Mb,25.8Mb,25.8Mb,6.45MB,2023-11-24-16-12-32,6450000,2023-11-24 16:12:32
1050,2,172.30.74.51,=>,952b,952b,952b,238B,2023-11-24-16-12-32,238,2023-11-24 16:12:32
1051,,l03236.mshome.net,<=,2.24Kb,2.24Kb,2.24Kb,574B,2023-11-24-16-12-32,574,2023-11-24 16:12:32
1052,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-12-32,0,2023-11-24 16:12:32
1053,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-12-32,154,2023-11-24 16:12:32
1054,1,172.30.74.51,=>,98.1Kb,98.1Kb,98.1Kb,24.5KB,2023-11-24-16-21-42,24500,2023-11-24 16:21:42
1055,,s3-r-w.eu-central-1.amazonaws.com,<=,11.3Mb,11.3Mb,11.3Mb,2.82MB,2023-11-24-16-21-42,2820000,2023-11-24 16:21:42
1056,2,172.30.74.51,=>,62.7Kb,62.7Kb,62.7Kb,15.7KB,2023-11-24-16-21-42,15700,2023-11-24 16:21:42
1057,,s3-r-w.eu-central-1.amazonaws.com,<=,9.51Mb,9.51Mb,9.51Mb,2.38MB,2023-11-24-16-21-42,2380000,2023-11-24 16:21:42
1058,3,172.30.74.51,=>,61.7Kb,61.7Kb,61.7Kb,15.4KB,2023-11-24-16-21-42,15400,2023-11-24 16:21:42
1059,,s3-r-w.eu-central-1.amazonaws.com,<=,8.70Mb,8.70Mb,8.70Mb,2.18MB,2023-11-24-16-21-42,2180000,2023-11-24 16:21:42
1060,4,172.30.74.51,=>,87.1Kb,87.1Kb,87.1Kb,21.8KB,2023-11-24-16-21-42,21800,2023-11-24 16:21:42
1061,,s3-r-w.eu-central-1.amazonaws.com,<=,8.50Mb,8.50Mb,8.50Mb,2.12MB,2023-11-24-16-21-42,2120000,2023-11-24 16:21:42
1062,5,172.30.74.51,=>,62.5Kb,62.5Kb,62.5Kb,15.6KB,2023-11-24-16-21-42,15600,2023-11-24 16:21:42
1063,,s3-r-w.eu-central-1.amazonaws.com,<=,8.42Mb,8.42Mb,8.42Mb,2.11MB,2023-11-24-16-21-42,2110000,2023-11-24 16:21:42
1064,6,172.30.74.51,=>,2.60Kb,2.60Kb,2.60Kb,665B,2023-11-24-16-21-42,665,2023-11-24 16:21:42
1065,,l03236.mshome.net,<=,6.01Kb,6.01Kb,6.01Kb,1.50KB,2023-11-24-16-21-42,1500,2023-11-24 16:21:42
1066,7,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-21-42,0,2023-11-24 16:21:42
1067,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-21-42,154,2023-11-24 16:21:42
1068,1,172.30.74.51,=>,150Kb,150Kb,150Kb,37.6KB,2023-11-24-16-08-50,37600,2023-11-24 16:08:50
1069,,s3-r-w.eu-central-1.amazonaws.com,<=,22.8Mb,22.8Mb,22.8Mb,5.71MB,2023-11-24-16-08-50,5710000,2023-11-24 16:08:50
1070,2,172.30.74.51,=>,1.21Kb,1.21Kb,1.21Kb,311B,2023-11-24-16-08-50,311,2023-11-24 16:08:50
1071,,l03236.mshome.net,<=,1.67Kb,1.67Kb,1.67Kb,427B,2023-11-24-16-08-50,427,2023-11-24 16:08:50
1072,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-08-50,0,2023-11-24 16:08:50
1073,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-08-50,154,2023-11-24 16:08:50
1074,1,172.30.74.51,=>,201Kb,201Kb,201Kb,50.4KB,2023-11-24-16-06-56,50400,2023-11-24 16:06:56
1075,,s3-r-w.eu-central-1.amazonaws.com,<=,38.4Mb,38.4Mb,38.4Mb,9.60MB,2023-11-24-16-06-56,9600000,2023-11-24 16:06:56
1076,2,172.30.74.51,=>,1.88Kb,1.88Kb,1.88Kb,482B,2023-11-24-16-06-56,482,2023-11-24 16:06:56
1077,,l03236.mshome.net,<=,3.76Kb,3.76Kb,3.76Kb,962B,2023-11-24-16-06-56,962,2023-11-24 16:06:56
1078,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-06-56,0,2023-11-24 16:06:56
1079,,l03236.mshome.net,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-11-24-16-06-56,308,2023-11-24 16:06:56
1080,1,172.30.74.51,=>,238Kb,238Kb,238Kb,59.4KB,2023-11-24-16-10-57,59400,2023-11-24 16:10:57
1081,,s3-r-w.eu-central-1.amazonaws.com,<=,32.8Mb,32.8Mb,32.8Mb,8.20MB,2023-11-24-16-10-57,8199999,2023-11-24 16:10:57
1082,2,172.30.74.51,=>,556b,556b,556b,139B,2023-11-24-16-10-57,139,2023-11-24 16:10:57
1083,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-11-24-16-10-57,142,2023-11-24 16:10:57
1084,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-10-57,0,2023-11-24 16:10:57
1085,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-10-57,77,2023-11-24 16:10:57
1086,1,172.30.74.51,=>,400b,400b,400b,100B,2023-11-24-16-07-19,100,2023-11-24 16:07:19
1087,,l03236.mshome.net,<=,576b,576b,576b,144B,2023-11-24-16-07-19,144,2023-11-24 16:07:19
1088,2,172.30.74.51,=>,160b,160b,160b,40B,2023-11-24-16-07-19,40,2023-11-24 16:07:19
1089,,s3-w.eu-central-1.amazonaws.com,<=,284b,284b,284b,71B,2023-11-24-16-07-19,71,2023-11-24 16:07:19
1090,1,172.30.74.51,=>,33.7Kb,33.7Kb,33.7Kb,8.42KB,2023-11-24-16-07-53,8420,2023-11-24 16:07:53
1091,,s3-r-w.eu-central-1.amazonaws.com,<=,7.27Mb,7.27Mb,7.27Mb,1.82MB,2023-11-24-16-07-53,1820000,2023-11-24 16:07:53
1092,2,172.30.74.51,=>,408b,408b,408b,102B,2023-11-24-16-07-53,102,2023-11-24 16:07:53
1093,,l03236.mshome.net,<=,1.69Kb,1.69Kb,1.69Kb,432B,2023-11-24-16-07-53,432,2023-11-24 16:07:53
1094,1,172.30.74.51,=>,144Kb,144Kb,144Kb,36.1KB,2023-11-24-16-17-39,36100,2023-11-24 16:17:39
1095,,s3-r-w.eu-central-1.amazonaws.com,<=,32.9Mb,32.9Mb,32.9Mb,8.23MB,2023-11-24-16-17-39,8230000,2023-11-24 16:17:39
1096,2,172.30.74.51,=>,1.21Kb,1.21Kb,1.21Kb,309B,2023-11-24-16-17-39,309,2023-11-24 16:17:39
1097,,l03236.mshome.net,<=,2.75Kb,2.75Kb,2.75Kb,704B,2023-11-24-16-17-39,704,2023-11-24 16:17:39
1098,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-17-39,0,2023-11-24 16:17:39
1099,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-17-39,154,2023-11-24 16:17:39
1100,1,172.30.74.51,=>,117Kb,117Kb,117Kb,29.2KB,2023-11-24-16-13-07,29200,2023-11-24 16:13:07
1101,,s3-r-w.eu-central-1.amazonaws.com,<=,26.4Mb,26.4Mb,26.4Mb,6.60MB,2023-11-24-16-13-07,6600000,2023-11-24 16:13:07
1102,2,172.30.74.51,=>,976b,976b,976b,244B,2023-11-24-16-13-07,244,2023-11-24 16:13:07
1103,,l03236.mshome.net,<=,1.62Kb,1.62Kb,1.62Kb,414B,2023-11-24-16-13-07,414,2023-11-24 16:13:07
1104,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-13-07,0,2023-11-24 16:13:07
1105,,l03236.mshome.net,<=,928b,928b,928b,232B,2023-11-24-16-13-07,232,2023-11-24 16:13:07
1106,1,172.30.74.51,=>,66.0Kb,66.0Kb,66.0Kb,16.5KB,2023-11-24-16-17-43,16500,2023-11-24 16:17:43
1107,,3.5.136.11,<=,13.8Mb,13.8Mb,13.8Mb,3.46MB,2023-11-24-16-17-43,3460000,2023-11-24 16:17:43
1108,2,172.30.74.51,=>,0b,0b,0b,0B,2023-11-24-16-17-43,0,2023-11-24 16:17:43
1109,,172.30.64.1,<=,1.13Kb,1.13Kb,1.13Kb,290B,2023-11-24-16-17-43,290,2023-11-24 16:17:43
1110,1,172.30.74.51,=>,150Kb,150Kb,150Kb,37.5KB,2023-11-24-16-09-11,37500,2023-11-24 16:09:11
1111,,s3-r-w.eu-central-1.amazonaws.com,<=,20.8Mb,20.8Mb,20.8Mb,5.19MB,2023-11-24-16-09-11,5190000,2023-11-24 16:09:11
1112,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,337B,2023-11-24-16-09-11,337,2023-11-24 16:09:11
1113,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-11-24-16-09-11,426,2023-11-24 16:09:11
1114,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-11,0,2023-11-24 16:09:11
1115,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-09-11,154,2023-11-24 16:09:11
1116,1,172.30.74.51,=>,77.8Kb,77.8Kb,77.8Kb,19.4KB,2023-11-24-16-11-17,19400,2023-11-24 16:11:17
1117,,3.5.135.4,<=,11.0Mb,11.0Mb,11.0Mb,2.74MB,2023-11-24-16-11-17,2740000,2023-11-24 16:11:17
1118,2,172.30.74.51,=>,396b,396b,396b,99B,2023-11-24-16-11-17,99,2023-11-24 16:11:17
1119,,172.30.64.1,<=,1.61Kb,1.61Kb,1.61Kb,411B,2023-11-24-16-11-17,411,2023-11-24 16:11:17
1120,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-11-17,0,2023-11-24 16:11:17
1121,,172.30.64.1,<=,624b,624b,624b,156B,2023-11-24-16-11-17,156,2023-11-24 16:11:17
1122,1,172.30.74.51,=>,251Kb,251Kb,251Kb,62.7KB,2023-11-24-16-07-43,62700,2023-11-24 16:07:43
1123,,s3-r-w.eu-central-1.amazonaws.com,<=,30.4Mb,30.4Mb,30.4Mb,7.59MB,2023-11-24-16-07-43,7590000,2023-11-24 16:07:43
1124,2,172.30.74.51,=>,2.15Kb,2.15Kb,2.15Kb,550B,2023-11-24-16-07-43,550,2023-11-24 16:07:43
1125,,l03236.mshome.net,<=,3.73Kb,3.73Kb,3.73Kb,955B,2023-11-24-16-07-43,955,2023-11-24 16:07:43
1126,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-07-43,0,2023-11-24 16:07:43
1127,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-07-43,154,2023-11-24 16:07:43
1128,4,172.30.74.51,=>,160b,160b,160b,40B,2023-11-24-16-07-43,40,2023-11-24 16:07:43
1129,,s3-w.eu-central-1.amazonaws.com,<=,284b,284b,284b,71B,2023-11-24-16-07-43,71,2023-11-24 16:07:43
1130,1,172.30.74.51,=>,158Kb,158Kb,158Kb,39.5KB,2023-11-24-16-12-05,39500,2023-11-24 16:12:05
