,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
871,,172.30.64.1,<=,2.07Kb,2.07Kb,2.07Kb,530B,2023-12-07-12-54-08,530,2023-12-07 12:54:08
872,1,172.30.74.51,=>,32.9Kb,32.9Kb,32.9Kb,8.22KB,2023-12-07-12-56-43,8220,2023-12-07 12:56:43
873,,136.231.7.16,<=,1.95Mb,1.95Mb,1.95Mb,498KB,2023-12-07-12-56-43,498000,2023-12-07 12:56:43
874,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-56-43,99,2023-12-07 12:56:43
875,,l03236.mshome.net,<=,3.19Kb,3.19Kb,3.19Kb,816B,2023-12-07-12-56-43,816,2023-12-07 12:56:43
876,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-56-43,0,2023-12-07 12:56:43
877,,l03236.mshome.net,<=,312b,312b,312b,78B,2023-12-07-12-56-43,78,2023-12-07 12:56:43
878,1,172.30.74.51,=>,275Kb,275Kb,275Kb,68.8KB,2023-12-07-12-45-46,68800,2023-12-07 12:45:46
879,,136.231.7.16,<=,37.6Mb,37.6Mb,37.6Mb,9.40MB,2023-12-07-12-45-46,9400000,2023-12-07 12:45:46
880,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-12-45-46,295,2023-12-07 12:45:46
881,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-45-46,693,2023-12-07 12:45:46
882,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-45-46,0,2023-12-07 12:45:46
883,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-45-46,154,2023-12-07 12:45:46
884,1,172.30.74.51,=>,75.8Kb,75.8Kb,75.8Kb,18.9KB,2023-12-07-12-39-40,18900,2023-12-07 12:39:40
885,,136.231.7.16,<=,11.2Mb,11.2Mb,11.2Mb,2.79MB,2023-12-07-12-39-40,2790000,2023-12-07 12:39:40
886,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-39-40,0,2023-12-07 12:39:40
887,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-39-40,426,2023-12-07 12:39:40
888,1,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-12-38-38,153,2023-12-07 12:38:38
889,,l03236.mshome.net,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-12-38-38,409,2023-12-07 12:38:38
890,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-38-38,0,2023-12-07 12:38:38
891,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-38-38,77,2023-12-07 12:38:38
892,1,172.30.74.51,=>,77.2Kb,77.2Kb,77.2Kb,19.3KB,2023-12-07-12-41-18,19300,2023-12-07 12:41:18
893,,136.231.7.16,<=,9.69Mb,9.69Mb,9.69Mb,2.42MB,2023-12-07-12-41-18,2420000,2023-12-07 12:41:18
894,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-41-18,99,2023-12-07 12:41:18
895,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-41-18,693,2023-12-07 12:41:18
896,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-41-18,0,2023-12-07 12:41:18
897,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-41-18,77,2023-12-07 12:41:18
898,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-56-04,99,2023-12-07 12:56:04
899,,l03236.mshome.net,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-12-56-04,551,2023-12-07 12:56:04
900,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-56-04,0,2023-12-07 12:56:04
901,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-56-04,77,2023-12-07 12:56:04
902,1,172.30.74.51,=>,168Kb,168Kb,168Kb,42.0KB,2023-12-07-12-44-04,42000,2023-12-07 12:44:04
903,,136.231.7.16,<=,18.7Mb,18.7Mb,18.7Mb,4.67MB,2023-12-07-12-44-04,4670000,2023-12-07 12:44:04
904,2,172.30.74.51,=>,1.34Kb,1.34Kb,1.34Kb,343B,2023-12-07-12-44-04,343,2023-12-07 12:44:04
905,,172.30.64.1,<=,3.29Kb,3.29Kb,3.29Kb,841B,2023-12-07-12-44-04,841,2023-12-07 12:44:04
906,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-44-04,0,2023-12-07 12:44:04
907,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-44-04,154,2023-12-07 12:44:04
908,1,172.30.74.51,=>,27.4Kb,27.4Kb,27.4Kb,6.86KB,2023-12-07-12-58-05,6860,2023-12-07 12:58:05
909,,136.231.7.16,<=,819Kb,819Kb,819Kb,205KB,2023-12-07-12-58-05,205000,2023-12-07 12:58:05
910,2,172.30.74.51,=>,1.05Kb,1.05Kb,1.05Kb,270B,2023-12-07-12-58-05,270,2023-12-07 12:58:05
911,,l03236.mshome.net,<=,3.10Kb,3.10Kb,3.10Kb,794B,2023-12-07-12-58-05,794,2023-12-07 12:58:05
912,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-58-05,0,2023-12-07 12:58:05
913,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-58-05,77,2023-12-07 12:58:05
914,1,172.30.74.51,=>,187Kb,187Kb,187Kb,46.9KB,2023-12-07-12-44-43,46900,2023-12-07 12:44:43
915,,136.231.7.16,<=,26.4Mb,26.4Mb,26.4Mb,6.60MB,2023-12-07-12-44-43,6600000,2023-12-07 12:44:43
916,2,172.30.74.51,=>,568b,568b,568b,142B,2023-12-07-12-44-43,142,2023-12-07 12:44:43
917,,172.30.64.1,<=,2.16Kb,2.16Kb,2.16Kb,553B,2023-12-07-12-44-43,553,2023-12-07 12:44:43
918,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-44-43,0,2023-12-07 12:44:43
919,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-44-43,154,2023-12-07 12:44:43
920,1,172.30.74.51,=>,75.6Kb,75.6Kb,75.6Kb,18.9KB,2023-12-07-12-45-12,18900,2023-12-07 12:45:12
921,,136.231.7.16,<=,9.78Mb,9.78Mb,9.78Mb,2.44MB,2023-12-07-12-45-12,2440000,2023-12-07 12:45:12
922,2,172.30.74.51,=>,792b,792b,792b,198B,2023-12-07-12-45-12,198,2023-12-07 12:45:12
923,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-12-45-12,568,2023-12-07 12:45:12
924,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-45-12,0,2023-12-07 12:45:12
925,,172.30.64.1,<=,312b,312b,312b,78B,2023-12-07-12-45-12,78,2023-12-07 12:45:12
926,1,172.30.74.51,=>,92.0Kb,92.0Kb,92.0Kb,23.0KB,2023-12-07-12-48-41,23000,2023-12-07 12:48:41
927,,136.231.7.16,<=,11.8Mb,11.8Mb,11.8Mb,2.94MB,2023-12-07-12-48-41,2940000,2023-12-07 12:48:41
928,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-48-41,99,2023-12-07 12:48:41
929,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-12-48-41,551,2023-12-07 12:48:41
930,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-48-41,0,2023-12-07 12:48:41
931,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-48-41,77,2023-12-07 12:48:41
932,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.2KB,2023-12-07-12-50-30,46200,2023-12-07 12:50:30
933,,136.231.7.16,<=,27.3Mb,27.3Mb,27.3Mb,6.82MB,2023-12-07-12-50-30,6820000,2023-12-07 12:50:30
934,2,172.30.74.51,=>,568b,568b,568b,142B,2023-12-07-12-50-30,142,2023-12-07 12:50:30
935,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-50-30,142,2023-12-07 12:50:30
936,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-50-30,0,2023-12-07 12:50:30
937,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-50-30,77,2023-12-07 12:50:30
938,1,172.30.74.51,=>,3.66Kb,3.66Kb,3.66Kb,936B,2023-12-07-12-58-18,936,2023-12-07 12:58:18
939,,136.231.7.16,<=,463Kb,463Kb,463Kb,116KB,2023-12-07-12-58-18,116000,2023-12-07 12:58:18
940,2,172.30.74.51,=>,0.98Kb,0.98Kb,0.98Kb,252B,2023-12-07-12-58-18,252,2023-12-07 12:58:18
941,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-58-18,693,2023-12-07 12:58:18
942,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-58-18,0,2023-12-07 12:58:18
943,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-58-18,77,2023-12-07 12:58:18
944,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-54-29,99,2023-12-07 12:54:29
945,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-12-07-12-54-29,142,2023-12-07 12:54:29
946,2,172.30.74.51,=>,208b,208b,208b,52B,2023-12-07-12-54-29,52,2023-12-07 12:54:29
947,,136.231.7.16,<=,512b,512b,512b,128B,2023-12-07-12-54-29,128,2023-12-07 12:54:29
948,1,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-12-57-18,100,2023-12-07 12:57:18
949,,172.30.64.1,<=,1.12Kb,1.12Kb,1.12Kb,288B,2023-12-07-12-57-18,288,2023-12-07 12:57:18
950,2,172.30.74.51,=>,304b,304b,304b,76B,2023-12-07-12-57-18,76,2023-12-07 12:57:18
951,,136.231.7.16,<=,0b,0b,0b,0B,2023-12-07-12-57-18,0,2023-12-07 12:57:18
952,1,172.30.74.51,=>,1.83Kb,1.83Kb,1.83Kb,468B,2023-12-07-12-53-37,468,2023-12-07 12:53:37
953,,136.231.7.16,<=,1.28Kb,1.28Kb,1.28Kb,328B,2023-12-07-12-53-37,328,2023-12-07 12:53:37
954,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-53-37,99,2023-12-07 12:53:37
955,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-53-37,284,2023-12-07 12:53:37
956,1,172.30.74.51,=>,178Kb,178Kb,178Kb,44.5KB,2023-12-07-12-40-06,44500,2023-12-07 12:40:06
957,,136.231.7.16,<=,23.2Mb,23.2Mb,23.2Mb,5.81MB,2023-12-07-12-40-06,5810000,2023-12-07 12:40:06
958,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-12-40-06,295,2023-12-07 12:40:06
959,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-40-06,693,2023-12-07 12:40:06
960,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-40-06,0,2023-12-07 12:40:06
961,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-40-06,154,2023-12-07 12:40:06
962,1,172.30.74.51,=>,164Kb,164Kb,164Kb,40.9KB,2023-12-07-12-44-37,40900,2023-12-07 12:44:37
963,,136.231.7.16,<=,21.6Mb,21.6Mb,21.6Mb,5.41MB,2023-12-07-12-44-37,5410000,2023-12-07 12:44:37
964,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-44-37,241,2023-12-07 12:44:37
965,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,695B,2023-12-07-12-44-37,695,2023-12-07 12:44:37
966,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-44-37,0,2023-12-07 12:44:37
967,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-12-44-37,155,2023-12-07 12:44:37
968,1,172.30.74.51,=>,29.7Kb,29.7Kb,29.7Kb,7.42KB,2023-12-07-12-40-59,7420,2023-12-07 12:40:59
969,,136.231.7.16,<=,4.96Mb,4.96Mb,4.96Mb,1.24MB,2023-12-07-12-40-59,1240000,2023-12-07 12:40:59
970,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-40-59,99,2023-12-07 12:40:59
971,,172.30.64.1,<=,2.73Kb,2.73Kb,2.73Kb,699B,2023-12-07-12-40-59,699,2023-12-07 12:40:59
972,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-40-59,0,2023-12-07 12:40:59
973,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-40-59,77,2023-12-07 12:40:59
974,1,172.30.74.51,=>,28.3Kb,28.3Kb,28.3Kb,7.09KB,2023-12-07-12-54-40,7090,2023-12-07 12:54:40
975,,136.231.7.16,<=,1.69Mb,1.69Mb,1.69Mb,433KB,2023-12-07-12-54-40,433000,2023-12-07 12:54:40
976,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-54-40,99,2023-12-07 12:54:40
977,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-54-40,426,2023-12-07 12:54:40
978,1,172.30.74.51,=>,186Kb,186Kb,186Kb,46.5KB,2023-12-07-12-46-55,46500,2023-12-07 12:46:55
979,,136.231.7.16,<=,24.2Mb,24.2Mb,24.2Mb,6.05MB,2023-12-07-12-46-55,6050000,2023-12-07 12:46:55
980,2,172.30.74.51,=>,1.15Kb,1.15Kb,1.15Kb,295B,2023-12-07-12-46-55,295,2023-12-07 12:46:55
981,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-12-46-55,409,2023-12-07 12:46:55
982,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-55,0,2023-12-07 12:46:55
983,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-46-55,77,2023-12-07 12:46:55
984,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-52-40,99,2023-12-07 12:52:40
985,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-52-40,284,2023-12-07 12:52:40
986,1,172.30.74.51,=>,369Kb,369Kb,369Kb,92.3KB,2023-12-07-12-47-58,92300,2023-12-07 12:47:58
987,,136.231.7.16,<=,50.8Mb,50.8Mb,50.8Mb,12.7MB,2023-12-07-12-47-58,12700000,2023-12-07 12:47:58
988,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-47-58,410,2023-12-07 12:47:58
989,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-12-47-58,977,2023-12-07 12:47:58
990,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-47-58,0,2023-12-07 12:47:58
991,,172.30.64.1,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-47-58,308,2023-12-07 12:47:58
992,1,172.30.74.51,=>,272Kb,272Kb,272Kb,67.9KB,2023-12-07-12-50-54,67900,2023-12-07 12:50:54
993,,136.231.7.16,<=,32.8Mb,32.8Mb,32.8Mb,8.21MB,2023-12-07-12-50-54,8210000,2023-12-07 12:50:54
994,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-50-54,410,2023-12-07 12:50:54
995,,172.30.64.1,<=,4.38Kb,4.38Kb,4.38Kb,1.10KB,2023-12-07-12-50-54,1100,2023-12-07 12:50:54
996,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-50-54,0,2023-12-07 12:50:54
997,,172.30.64.1,<=,1.21Kb,1.21Kb,1.21Kb,311B,2023-12-07-12-50-54,311,2023-12-07 12:50:54
998,1,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-57-05,0,2023-12-07 12:57:05
999,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-57-05,426,2023-12-07 12:57:05
1000,1,172.30.74.51,=>,2.58Kb,2.58Kb,2.58Kb,660B,2023-12-07-12-57-15,660,2023-12-07 12:57:15
1001,,136.231.7.16,<=,133Kb,133Kb,133Kb,33.2KB,2023-12-07-12-57-15,33200,2023-12-07 12:57:15
1002,2,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-12-57-15,100,2023-12-07 12:57:15
1003,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-57-15,410,2023-12-07 12:57:15
1004,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-57-15,0,2023-12-07 12:57:15
1005,,172.30.64.1,<=,312b,312b,312b,78B,2023-12-07-12-57-15,78,2023-12-07 12:57:15
1006,1,172.30.74.51,=>,177Kb,177Kb,177Kb,44.4KB,2023-12-07-12-51-28,44400,2023-12-07 12:51:28
1007,,136.231.7.16,<=,22.3Mb,22.3Mb,22.3Mb,5.59MB,2023-12-07-12-51-28,5590000,2023-12-07 12:51:28
1008,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-51-28,241,2023-12-07 12:51:28
1009,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-12-51-28,551,2023-12-07 12:51:28
1010,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-51-28,0,2023-12-07 12:51:28
1011,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-51-28,154,2023-12-07 12:51:28
1012,1,172.30.74.51,=>,310Kb,310Kb,310Kb,77.4KB,2023-12-07-12-53-01,77400,2023-12-07 12:53:01
1013,,136.231.7.16,<=,11.7Mb,11.7Mb,11.7Mb,2.91MB,2023-12-07-12-53-01,2910000,2023-12-07 12:53:01
1014,2,172.30.74.51,=>,1.42Kb,1.42Kb,1.42Kb,364B,2023-12-07-12-53-01,364,2023-12-07 12:53:01
1015,,172.30.64.1,<=,2.09Kb,2.09Kb,2.09Kb,536B,2023-12-07-12-53-01,536,2023-12-07 12:53:01
1016,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-53-01,0,2023-12-07 12:53:01
1017,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-53-01,77,2023-12-07 12:53:01
1018,1,172.30.74.51,=>,174Kb,174Kb,174Kb,43.6KB,2023-12-07-12-48-08,43600,2023-12-07 12:48:08
1019,,136.231.7.16,<=,23.6Mb,23.6Mb,23.6Mb,5.89MB,2023-12-07-12-48-08,5890000,2023-12-07 12:48:08
1020,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-48-08,241,2023-12-07 12:48:08
1021,,172.30.64.1,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-12-07-12-48-08,570,2023-12-07 12:48:08
1022,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-48-08,0,2023-12-07 12:48:08
1023,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-48-08,77,2023-12-07 12:48:08
1024,1,172.30.74.51,=>,62.6Kb,62.6Kb,62.6Kb,15.6KB,2023-12-07-12-40-40,15600,2023-12-07 12:40:40
1025,,136.231.7.16,<=,9.60Mb,9.60Mb,9.60Mb,2.40MB,2023-12-07-12-40-40,2400000,2023-12-07 12:40:40
1026,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-40-40,0,2023-12-07 12:40:40
1027,,172.30.64.1,<=,576b,576b,576b,144B,2023-12-07-12-40-40,144,2023-12-07 12:40:40
1028,3,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-40-40,0,2023-12-07 12:40:40
1029,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-12-40-40,72,2023-12-07 12:40:40
1030,1,172.30.74.51,=>,89.2Kb,89.2Kb,89.2Kb,22.3KB,2023-12-07-12-43-43,22300,2023-12-07 12:43:43
1031,,136.231.7.16,<=,8.98Mb,8.98Mb,8.98Mb,2.25MB,2023-12-07-12-43-43,2250000,2023-12-07 12:43:43
1032,1,172.30.74.51,=>,92.2Kb,92.2Kb,92.2Kb,23.1KB,2023-12-07-12-44-59,23100,2023-12-07 12:44:59
1033,,136.231.7.16,<=,10.2Mb,10.2Mb,10.2Mb,2.54MB,2023-12-07-12-44-59,2540000,2023-12-07 12:44:59
1034,2,172.30.74.51,=>,792b,792b,792b,198B,2023-12-07-12-44-59,198,2023-12-07 12:44:59
1035,,172.30.64.1,<=,2.73Kb,2.73Kb,2.73Kb,699B,2023-12-07-12-44-59,699,2023-12-07 12:44:59
1036,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-44-59,0,2023-12-07 12:44:59
1037,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-44-59,77,2023-12-07 12:44:59
1038,1,172.30.74.51,=>,278Kb,278Kb,278Kb,69.5KB,2023-12-07-12-46-49,69500,2023-12-07 12:46:49
1039,,136.231.7.16,<=,36.7Mb,36.7Mb,36.7Mb,9.18MB,2023-12-07-12-46-49,9180000,2023-12-07 12:46:49
1040,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-46-49,340,2023-12-07 12:46:49
1041,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-12-46-49,568,2023-12-07 12:46:49
1042,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-49,0,2023-12-07 12:46:49
1043,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-46-49,77,2023-12-07 12:46:49
1044,1,172.30.74.51,=>,48.7Kb,48.7Kb,48.7Kb,12.2KB,2023-12-07-12-38-34,12200,2023-12-07 12:38:34
1045,,136.231.7.16,<=,7.14Mb,7.14Mb,7.14Mb,1.78MB,2023-12-07-12-38-34,1780000,2023-12-07 12:38:34
1046,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-38-34,99,2023-12-07 12:38:34
1047,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-38-34,693,2023-12-07 12:38:34
1048,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-38-34,0,2023-12-07 12:38:34
1049,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-38-34,77,2023-12-07 12:38:34
1050,1,172.30.74.51,=>,184Kb,184Kb,184Kb,46.1KB,2023-12-07-12-46-36,46100,2023-12-07 12:46:36
1051,,136.231.7.16,<=,24.0Mb,24.0Mb,24.0Mb,5.99MB,2023-12-07-12-46-36,5990000,2023-12-07 12:46:36
1052,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-46-36,241,2023-12-07 12:46:36
1053,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-46-36,284,2023-12-07 12:46:36
1054,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-36,0,2023-12-07 12:46:36
1055,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-46-36,77,2023-12-07 12:46:36
1056,1,172.30.74.51,=>,181Kb,181Kb,181Kb,45.2KB,2023-12-07-12-48-17,45200,2023-12-07 12:48:17
1057,,136.231.7.16,<=,23.1Mb,23.1Mb,23.1Mb,5.78MB,2023-12-07-12-48-17,5780000,2023-12-07 12:48:17
1058,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-48-17,340,2023-12-07 12:48:17
1059,,172.30.64.1,<=,3.34Kb,3.34Kb,3.34Kb,854B,2023-12-07-12-48-17,854,2023-12-07 12:48:17
1060,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-48-17,0,2023-12-07 12:48:17
1061,,172.30.64.1,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-48-17,308,2023-12-07 12:48:17
1062,1,172.30.74.51,=>,190Kb,190Kb,190Kb,47.5KB,2023-12-07-12-43-09,47500,2023-12-07 12:43:09
1063,,136.231.7.16,<=,24.7Mb,24.7Mb,24.7Mb,6.17MB,2023-12-07-12-43-09,6170000,2023-12-07 12:43:09
1064,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-43-09,241,2023-12-07 12:43:09
1065,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-43-09,426,2023-12-07 12:43:09
1066,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-43-09,0,2023-12-07 12:43:09
1067,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-43-09,77,2023-12-07 12:43:09
1068,1,172.30.74.51,=>,62.8Kb,62.8Kb,62.8Kb,15.7KB,2023-12-07-12-41-12,15700,2023-12-07 12:41:12
1069,,136.231.7.16,<=,8.07Mb,8.07Mb,8.07Mb,2.02MB,2023-12-07-12-41-12,2020000,2023-12-07 12:41:12
1070,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-41-12,99,2023-12-07 12:41:12
1071,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-41-12,284,2023-12-07 12:41:12
1072,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-41-12,0,2023-12-07 12:41:12
1073,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-12-41-12,155,2023-12-07 12:41:12
1074,1,172.30.74.51,=>,186Kb,186Kb,186Kb,46.5KB,2023-12-07-12-48-39,46500,2023-12-07 12:48:39
1075,,136.231.7.16,<=,26.2Mb,26.2Mb,26.2Mb,6.56MB,2023-12-07-12-48-39,6560000,2023-12-07 12:48:39
1076,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-48-39,241,2023-12-07 12:48:39
1077,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-48-39,426,2023-12-07 12:48:39
1078,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-48-39,0,2023-12-07 12:48:39
1079,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-48-39,77,2023-12-07 12:48:39
1080,1,172.30.74.51,=>,179Kb,179Kb,179Kb,44.8KB,2023-12-07-12-51-09,44800,2023-12-07 12:51:09
1081,,136.231.7.16,<=,24.9Mb,24.9Mb,24.9Mb,6.22MB,2023-12-07-12-51-09,6220000,2023-12-07 12:51:09
1082,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-51-09,340,2023-12-07 12:51:09
1083,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-12-51-09,710,2023-12-07 12:51:09
1084,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-51-09,0,2023-12-07 12:51:09
1085,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-51-09,77,2023-12-07 12:51:09
1086,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-51-09,0,2023-12-07 12:51:09
1087,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-12-51-09,72,2023-12-07 12:51:09
1088,1,172.30.74.51,=>,280Kb,280Kb,280Kb,70.1KB,2023-12-07-12-47-20,70100,2023-12-07 12:47:20
1089,,136.231.7.16,<=,40.4Mb,40.4Mb,40.4Mb,10.1MB,2023-12-07-12-47-20,10100000,2023-12-07 12:47:20
1090,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-47-20,410,2023-12-07 12:47:20
1091,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-12-47-20,568,2023-12-07 12:47:20
1092,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-47-20,0,2023-12-07 12:47:20
1093,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-12-47-20,231,2023-12-07 12:47:20
